transcript_id	gene_id	gene_name	gene_type	seqnames	strand	left_start	left_end	left_is_TE	left_TE_name	left_TE_class	left_TE_family	left_TE_overlap_width	right_start	right_end	right_is_TE	right_TE_name	right_TE_class	right_TE_family	right_TE_overlap_width	junction_type	donor_site	acceptor_site
OFFICIAL_SIMTX_ENSMUSG00000058317.10_iso1	ENSMUSG00000058317.10	Ube2e2	protein_coding	chr14	-	18630299	18630431	FALSE	none	none	none	0	18597091	18597241	TRUE	L1_Mus1	LINE	L1	151	host_to_TE	18630299	18597241
OFFICIAL_SIMTX_ENSMUSG00000058317.10_iso2	ENSMUSG00000058317.10	Ube2e2	protein_coding	chr14	-	18893585	18893693	FALSE	none	none	none	0	18886367	18888449	TRUE	B4A	SINE	B4	177	host_to_TE	18893585	18888449
OFFICIAL_SIMTX_ENSMUSG00000058317.10_iso2	ENSMUSG00000058317.10	Ube2e2	protein_coding	chr14	-	18886367	18888449	TRUE	B4A	SINE	B4	177	18630299	18630431	FALSE	none	none	none	0	TE_to_host	18886367	18630431
OFFICIAL_SIMTX_ENSMUSG00000058446.13_iso1	ENSMUSG00000058446.13	Znrf2	protein_coding	chr6	+	54878349	54878454	FALSE	none	none	none	0	54884765	54885111	TRUE	ID4_	SINE	ID	61	host_to_TE	54878454	54884765
OFFICIAL_SIMTX_ENSMUSG00000058729.12_iso1	ENSMUSG00000058729.12	Lin9	protein_coding	chr1	+	180679460	180681225	TRUE	B1_Mus2,B3,B3A	SINE	Alu,B2	193	180688263	180688360	FALSE	none	none	none	0	TE_to_host	180681225	180688263
OFFICIAL_SIMTX_ENSMUSG00000059149.16_iso2	ENSMUSG00000059149.16	Mfsd4	protein_coding	chr1	-	132041858	132041928	FALSE	none	none	none	0	132036784	132038973	TRUE	MER63D	DNA	hAT-Blackjack	208	host_to_TE	132041858	132038973
OFFICIAL_SIMTX_ENSMUSG00000059430.13_iso1	ENSMUSG00000059430.13	Actg2	protein_coding	chr6	-	83536180	83536265	FALSE	none	none	none	0	83527661	83527810	TRUE	RMER4A	LTR	ERVK	150	host_to_TE	83536180	83527810
OFFICIAL_SIMTX_ENSMUSG00000059430.13_iso1	ENSMUSG00000059430.13	Actg2	protein_coding	chr6	-	83527661	83527810	TRUE	RMER4A	LTR	ERVK	150	83527316	83527477	FALSE	none	none	none	0	TE_to_host	83527661	83527477
OFFICIAL_SIMTX_ENSMUSG00000059430.13_iso2	ENSMUSG00000059430.13	Actg2	protein_coding	chr6	-	83527661	83527810	TRUE	RMER4A	LTR	ERVK	150	83527316	83527491	FALSE	none	none	none	0	TE_to_host	83527661	83527491
OFFICIAL_SIMTX_ENSMUSG00000060568.13_iso1	ENSMUSG00000060568.13	Fam78b	protein_coding	chr1	+	167078537	167079465	FALSE	none	none	none	0	167078537	167081124	TRUE	MLT1-int	LTR	ERVL-MaLR	132	host_to_TE	167079465	167078537
OFFICIAL_SIMTX_ENSMUSG00000060568.13_iso2	ENSMUSG00000060568.13	Fam78b	protein_coding	chr1	+	167078537	167079785	FALSE	none	none	none	0	167087978	167091009	TRUE	MER5B	DNA	hAT-Charlie	145	host_to_TE	167079785	167087978
OFFICIAL_SIMTX_ENSMUSG00000060568.13_iso3	ENSMUSG00000060568.13	Fam78b	protein_coding	chr1	+	167087978	167089077	FALSE	none	none	none	0	167087978	167091302	TRUE	MER5B,B3A	DNA,SINE	hAT-Charlie,B2	145	host_to_TE	167089077	167087978
OFFICIAL_SIMTX_ENSMUSG00000060904.13_iso2	ENSMUSG00000060904.13	Arl1	protein_coding	chr10	+	88741907	88742035	FALSE	none	none	none	0	88743023	88744094	TRUE	ID_B1	SINE	B4	153	host_to_TE	88742035	88743023
OFFICIAL_SIMTX_ENSMUSG00000060904.13_iso3	ENSMUSG00000060904.13	Arl1	protein_coding	chr10	+	88741907	88742085	FALSE	none	none	none	0	88743023	88744094	TRUE	ID_B1	SINE	B4	153	host_to_TE	88742085	88743023
OFFICIAL_SIMTX_ENSMUSG00000061207.10_iso1	ENSMUSG00000061207.10	Stk19	protein_coding	chr17	-	34824751	34826451	TRUE	B3	SINE	B2	173	34824582	34824661	FALSE	none	none	none	0	TE_to_host	34824751	34824661
OFFICIAL_SIMTX_ENSMUSG00000061576.14_iso1	ENSMUSG00000061576.14	Dpp6	protein_coding	chr5	+	27533777	27533877	TRUE	MTA_Mm	LTR	ERVL-MaLR	97	27598802	27598922	FALSE	none	none	none	0	TE_to_host	27533877	27598802
OFFICIAL_SIMTX_ENSMUSG00000061576.14_iso2	ENSMUSG00000061576.14	Dpp6	protein_coding	chr5	+	27049393	27052130	TRUE	L1MA9	LINE	L1	67	27382755	27382869	FALSE	none	none	none	0	TE_to_host	27052130	27382755
OFFICIAL_SIMTX_ENSMUSG00000061578.8_iso2	ENSMUSG00000061578.8	Ksr2	protein_coding	chr5	+	117747335	117747431	FALSE	none	none	none	0	117765557	117775003	TRUE	B4A,PB1D11,ID_B1,Charlie12	SINE,DNA	B4,Alu,hAT-Charlie	189	host_to_TE	117747431	117765557
OFFICIAL_SIMTX_ENSMUSG00000063273.10_iso1	ENSMUSG00000063273.10	Naa15	protein_coding	chr3	+	51448553	51448659	FALSE	none	none	none	0	51469146	51472218	TRUE	B1_Mur4	SINE	Alu	134	host_to_TE	51448659	51469146
OFFICIAL_SIMTX_ENSMUSG00000063273.10_iso2	ENSMUSG00000063273.10	Naa15	protein_coding	chr3	+	51469146	51472218	TRUE	B1_Mur4	SINE	Alu	134	51472600	51475985	FALSE	none	none	none	0	TE_to_host	51472218	51472600
OFFICIAL_SIMTX_ENSMUSG00000063273.10_iso2	ENSMUSG00000063273.10	Naa15	protein_coding	chr3	+	51472600	51475985	FALSE	none	none	none	0	51472600	51476507	TRUE	ID,B1F	SINE	ID,Alu	65	host_to_TE	51475985	51472600
OFFICIAL_SIMTX_ENSMUSG00000063430.9_iso1	ENSMUSG00000063430.9	Wscd2	protein_coding	chr5	+	113490447	113490940	FALSE	none	none	none	0	113549985	113556509	TRUE	MER2,PB1D10,ID_B1,B3A,MIR3,MER2B,RLTR17B_Mm	DNA,SINE,LTR	TcMar-Tigger,Alu,B4,B2,MIR,ERVK	299	host_to_TE	113490940	113549985
OFFICIAL_SIMTX_ENSMUSG00000063430.9_iso1	ENSMUSG00000063430.9	Wscd2	protein_coding	chr5	+	113549985	113556509	TRUE	MER2,PB1D10,ID_B1,B3A,MIR3,MER2B,RLTR17B_Mm	DNA,SINE,LTR	TcMar-Tigger,Alu,B4,B2,MIR,ERVK	299	113558349	113558463	FALSE	none	none	none	0	TE_to_host	113556509	113558349
OFFICIAL_SIMTX_ENSMUSG00000063430.9_iso2	ENSMUSG00000063430.9	Wscd2	protein_coding	chr5	+	113577263	113577463	FALSE	none	none	none	0	113578788	113581866	TRUE	MIR3,MIRb,B1_Mur3	SINE	MIR,Alu	148	host_to_TE	113577463	113578788
OFFICIAL_SIMTX_ENSMUSG00000063430.9_iso2	ENSMUSG00000063430.9	Wscd2	protein_coding	chr5	+	113578788	113581866	TRUE	MIR3,MIRb,B1_Mur3	SINE	MIR,Alu	148	113587793	113589725	FALSE	none	none	none	0	TE_to_host	113581866	113587793
OFFICIAL_SIMTX_ENSMUSG00000065968.7_iso1	ENSMUSG00000065968.7	Ifitm7	protein_coding	chr16	-	13986630	13986855	FALSE	none	none	none	0	13982799	13984621	TRUE	RSINE1,PB1D10,B3	SINE	B4,Alu,B2	189	host_to_TE	13986630	13984621
OFFICIAL_SIMTX_ENSMUSG00000066037.13_iso2	ENSMUSG00000066037.13	Hnrnpr	protein_coding	chr4	+	136339019	136342966	FALSE	none	none	none	0	136355774	136357388	TRUE	PB1D7	SINE	Alu	121	host_to_TE	136342966	136355774
OFFICIAL_SIMTX_ENSMUSG00000066829.6_iso1	ENSMUSG00000066829.6	Zfp810	protein_coding	chr9	-	22284017	22284143	FALSE	none	none	none	0	22276748	22279280	TRUE	B1_Mur1	SINE	Alu	136	host_to_TE	22284017	22279280
OFFICIAL_SIMTX_ENSMUSG00000066829.6_iso2	ENSMUSG00000066829.6	Zfp810	protein_coding	chr9	-	22290539	22290642	FALSE	none	none	none	0	22276748	22279280	TRUE	B1_Mur1	SINE	Alu	136	host_to_TE	22290539	22279280
OFFICIAL_SIMTX_ENSMUSG00000066829.6_iso3	ENSMUSG00000066829.6	Zfp810	protein_coding	chr9	-	22284017	22284143	FALSE	none	none	none	0	22276748	22279280	TRUE	B1_Mur1	SINE	Alu	136	host_to_TE	22284017	22279280
OFFICIAL_SIMTX_ENSMUSG00000067594.5_iso1	ENSMUSG00000067594.5	Krt77	protein_coding	chr15	-	101869067	101869705	TRUE	L2c	LINE	L2	26	101865451	101865665	FALSE	none	none	none	0	TE_to_host	101869067	101865665
OFFICIAL_SIMTX_ENSMUSG00000067594.5_iso2	ENSMUSG00000067594.5	Krt77	protein_coding	chr15	-	101869067	101869705	TRUE	L2c	LINE	L2	26	101863752	101863847	FALSE	none	none	none	0	TE_to_host	101869067	101863847
OFFICIAL_SIMTX_ENSMUSG00000068417.7_iso1	ENSMUSG00000068417.7	Pnp2	protein_coding	chr14	+	50963679	50963869	FALSE	none	none	none	0	50964256	50964749	TRUE	RLTR9C	LTR	ERVK	289	host_to_TE	50963869	50964256
OFFICIAL_SIMTX_ENSMUSG00000068417.7_iso2	ENSMUSG00000068417.7	Pnp2	protein_coding	chr14	+	50963679	50963869	FALSE	none	none	none	0	50964256	50964749	TRUE	RLTR9C	LTR	ERVK	289	host_to_TE	50963869	50964256
OFFICIAL_SIMTX_ENSMUSG00000068417.7_iso3	ENSMUSG00000068417.7	Pnp2	protein_coding	chr14	+	50963679	50963869	FALSE	none	none	none	0	50964256	50964749	TRUE	RLTR9C	LTR	ERVK	289	host_to_TE	50963869	50964256
OFFICIAL_SIMTX_ENSMUSG00000068732.5_iso1	ENSMUSG00000068732.5	Tmem167b	protein_coding	chr3	-	108560187	108560318	FALSE	none	none	none	0	108556425	108558960	TRUE	ID4	SINE	ID	68	host_to_TE	108560187	108558960
OFFICIAL_SIMTX_ENSMUSG00000068732.5_iso2	ENSMUSG00000068732.5	Tmem167b	protein_coding	chr3	-	108560187	108560318	FALSE	none	none	none	0	108556425	108558960	TRUE	ID4	SINE	ID	68	host_to_TE	108560187	108558960
OFFICIAL_SIMTX_ENSMUSG00000068744.11_iso1	ENSMUSG00000068744.11	Psrc1	protein_coding	chr3	+	108386065	108386407	TRUE	B1_Mus1	SINE	Alu	49	108386500	108386622	FALSE	none	none	none	0	TE_to_host	108386407	108386500
OFFICIAL_SIMTX_ENSMUSG00000068744.11_iso2	ENSMUSG00000068744.11	Psrc1	protein_coding	chr3	+	108384854	108386873	TRUE	ID_B1,RSINE1,B1_Mus1,PB1D11	SINE	B4,Alu	178	108387278	108387395	FALSE	none	none	none	0	TE_to_host	108386873	108387278
OFFICIAL_SIMTX_ENSMUSG00000068922.13_iso1	ENSMUSG00000068922.13	Msto1	protein_coding	chr3	-	88911537	88913903	TRUE	B3,B1_Mur1	SINE	B2,Alu	196	88911287	88911439	FALSE	none	none	none	0	TE_to_host	88911537	88911439
OFFICIAL_SIMTX_ENSMUSG00000068923.13_iso1	ENSMUSG00000068923.13	Syt11	protein_coding	chr3	-	88761726	88762384	FALSE	none	none	none	0	88744701	88748010	TRUE	B1_Mur4	SINE	Alu	148	host_to_TE	88761726	88748010
OFFICIAL_SIMTX_ENSMUSG00000068923.13_iso2	ENSMUSG00000068923.13	Syt11	protein_coding	chr3	-	88751912	88752051	TRUE	B1F2	SINE	Alu	25	88748779	88748902	FALSE	none	none	none	0	TE_to_host	88751912	88748902
OFFICIAL_SIMTX_ENSMUSG00000068923.13_iso2	ENSMUSG00000068923.13	Syt11	protein_coding	chr3	-	88747472	88748010	FALSE	none	none	none	0	88744700	88748010	TRUE	B1_Mur4	SINE	Alu	148	host_to_TE	88747472	88748010
OFFICIAL_SIMTX_ENSMUSG00000070284.9_iso2	ENSMUSG00000070284.9	Gmppb	protein_coding	chr9	+	108051326	108051916	FALSE	none	none	none	0	108051326	108052801	TRUE	B4	SINE	B4	41	host_to_TE	108051916	108051326
OFFICIAL_SIMTX_ENSMUSG00000070644.12_iso3	ENSMUSG00000070644.12	Etnk2	protein_coding	chr1	+	133368750	133368872	FALSE	none	none	none	0	133373135	133375050	TRUE	PB1D10,ID4	SINE	Alu,ID	113	host_to_TE	133368872	133373135
OFFICIAL_SIMTX_ENSMUSG00000070644.12_iso3	ENSMUSG00000070644.12	Etnk2	protein_coding	chr1	+	133373135	133375050	TRUE	PB1D10,ID4	SINE	Alu,ID	113	133376906	133377051	FALSE	none	none	none	0	TE_to_host	133375050	133376906
OFFICIAL_SIMTX_ENSMUSG00000070777.4_iso1	ENSMUSG00000070777.4	Ceacam20	protein_coding	chr7	+	19974172	19974450	FALSE	none	none	none	0	19989973	19991113	TRUE	B3,B4,B3A	SINE	B2,B4	182	host_to_TE	19974450	19989973
OFFICIAL_SIMTX_ENSMUSG00000071229.3_iso1	ENSMUSG00000071229.3	Timm8a2	protein_coding	chr14	+	122034674	122035012	FALSE	none	none	none	0	122037847	122038420	TRUE	B3	SINE	B2	221	host_to_TE	122035012	122037847
OFFICIAL_SIMTX_ENSMUSG00000071229.3_iso2	ENSMUSG00000071229.3	Timm8a2	protein_coding	chr14	+	122034674	122035012	FALSE	none	none	none	0	122037847	122038420	TRUE	B3	SINE	B2	221	host_to_TE	122035012	122037847
OFFICIAL_SIMTX_ENSMUSG00000072494.7_iso2	ENSMUSG00000072494.7	Ppp1r3e	protein_coding	chr14	-	54875597	54876621	TRUE	MIR3	SINE	MIR	15	54873047	54873300	FALSE	none	none	none	0	TE_to_host	54875597	54873300
OFFICIAL_SIMTX_ENSMUSG00000072494.7_iso3	ENSMUSG00000072494.7	Ppp1r3e	protein_coding	chr14	-	54875597	54876621	TRUE	MIR3	SINE	MIR	15	54873047	54873300	FALSE	none	none	none	0	TE_to_host	54875597	54873300
OFFICIAL_SIMTX_ENSMUSG00000072640.10_iso1	ENSMUSG00000072640.10	Lyrm9	protein_coding	chr11	+	78839123	78839275	FALSE	none	none	none	0	78839123	78846870	TRUE	MIRb,B2_Mm2,RSINE1,B3A,B1_Mus1	SINE	MIR,B2,B4,Alu	212	host_to_TE	78839275	78839123
OFFICIAL_SIMTX_ENSMUSG00000072672.9_iso1	ENSMUSG00000072672.9	Duxbl3	protein_coding	chr14	+	26258786	26258935	FALSE	none	none	none	0	26259758	26259906	TRUE	MTE2b	LTR	ERVL-MaLR	149	host_to_TE	26258935	26259758
OFFICIAL_SIMTX_ENSMUSG00000072672.9_iso1	ENSMUSG00000072672.9	Duxbl3	protein_coding	chr14	+	26259758	26259906	TRUE	MTE2b	LTR	ERVL-MaLR	149	26262731	26262788	FALSE	none	none	none	0	TE_to_host	26259906	26262731
OFFICIAL_SIMTX_ENSMUSG00000072672.9_iso1	ENSMUSG00000072672.9	Duxbl3	protein_coding	chr14	+	26263389	26263543	FALSE	none	none	none	0	26268027	26269436	TRUE	ORR1D2	LTR	ERVL-MaLR	144	host_to_TE	26263543	26268027
OFFICIAL_SIMTX_ENSMUSG00000072679.9_iso1	ENSMUSG00000072679.9	D6Ertd474e	lincRNA	chr6	+	143295614	143295708	FALSE	none	none	none	0	143295614	143297272	TRUE	B4A,MTEa	SINE,LTR	B4,ERVL-MaLR	242	host_to_TE	143295708	143295614
OFFICIAL_SIMTX_ENSMUSG00000072679.9_iso2	ENSMUSG00000072679.9	D6Ertd474e	lincRNA	chr6	+	143286050	143286141	FALSE	none	none	none	0	143295614	143297272	TRUE	B4A,MTEa	SINE,LTR	B4,ERVL-MaLR	242	host_to_TE	143286141	143295614
OFFICIAL_SIMTX_ENSMUSG00000072704.6_iso1	ENSMUSG00000072704.6	Smim10l1	protein_coding	chr6	+	133107864	133107982	FALSE	none	none	none	0	133110793	133110897	TRUE	MTE2a	LTR	ERVL-MaLR	105	host_to_TE	133107982	133110793
OFFICIAL_SIMTX_ENSMUSG00000072704.6_iso2	ENSMUSG00000072704.6	Smim10l1	protein_coding	chr6	+	133104909	133107750	TRUE	HAL1ME,PB1D10	LINE,SINE	L1,Alu	119	133107864	133107982	FALSE	none	none	none	0	TE_to_host	133107750	133107864
OFFICIAL_SIMTX_ENSMUSG00000072845.3_iso1	ENSMUSG00000072845.3	Tmprss11a	protein_coding	chr5	-	86420002	86420261	FALSE	none	none	none	0	86415288	86418345	TRUE	B1_Mm,RLTR11A,MYSERV16_I-int,L1Md_F2	SINE,LTR,LINE	Alu,ERVK,L1	819	host_to_TE	86420002	86418345
OFFICIAL_SIMTX_ENSMUSG00000072845.3_iso1	ENSMUSG00000072845.3	Tmprss11a	protein_coding	chr5	-	86415288	86418345	TRUE	B1_Mm,RLTR11A,MYSERV16_I-int,L1Md_F2	SINE,LTR,LINE	Alu,ERVK,L1	819	86414477	86414619	FALSE	none	none	none	0	TE_to_host	86415288	86414619
OFFICIAL_SIMTX_ENSMUSG00000072845.3_iso2	ENSMUSG00000072845.3	Tmprss11a	protein_coding	chr5	-	86415288	86418345	TRUE	B1_Mm,RLTR11A,MYSERV16_I-int,L1Md_F2	SINE,LTR,LINE	Alu,ERVK,L1	819	86410410	86411923	FALSE	none	none	none	0	TE_to_host	86415288	86411923
OFFICIAL_SIMTX_ENSMUSG00000073400.6_iso1	ENSMUSG00000073400.6	Trim10	protein_coding	chr17	+	36869574	36870307	FALSE	none	none	none	0	36871673	36871768	TRUE	L2	LINE	L2	36	host_to_TE	36870307	36871673
OFFICIAL_SIMTX_ENSMUSG00000073400.6_iso1	ENSMUSG00000073400.6	Trim10	protein_coding	chr17	+	36871673	36871768	TRUE	L2	LINE	L2	36	36874166	36874281	FALSE	none	none	none	0	TE_to_host	36871768	36874166
OFFICIAL_SIMTX_ENSMUSG00000073400.6_iso2	ENSMUSG00000073400.6	Trim10	protein_coding	chr17	+	36869574	36870307	FALSE	none	none	none	0	36871673	36871768	TRUE	L2	LINE	L2	36	host_to_TE	36870307	36871673
OFFICIAL_SIMTX_ENSMUSG00000073400.6_iso2	ENSMUSG00000073400.6	Trim10	protein_coding	chr17	+	36871673	36871768	TRUE	L2	LINE	L2	36	36872339	36872569	FALSE	none	none	none	0	TE_to_host	36871768	36872339
OFFICIAL_SIMTX_ENSMUSG00000073400.6_iso2	ENSMUSG00000073400.6	Trim10	protein_coding	chr17	+	36874166	36874281	FALSE	none	none	none	0	36876822	36877833	TRUE	MIR3	SINE	MIR	108	host_to_TE	36874281	36876822
OFFICIAL_SIMTX_ENSMUSG00000073400.6_iso3	ENSMUSG00000073400.6	Trim10	protein_coding	chr17	+	36874166	36874281	FALSE	none	none	none	0	36876822	36877833	TRUE	MIR3	SINE	MIR	108	host_to_TE	36874281	36876822
OFFICIAL_SIMTX_ENSMUSG00000074151.11_iso2	ENSMUSG00000074151.11	Nlrc5	protein_coding	chr8	+	94525067	94525503	FALSE	none	none	none	0	94525979	94527264	TRUE	PB1D11,ID4_	SINE	Alu,ID	91	host_to_TE	94525503	94525979
OFFICIAL_SIMTX_ENSMUSG00000074151.11_iso3	ENSMUSG00000074151.11	Nlrc5	protein_coding	chr8	+	94525067	94525503	FALSE	none	none	none	0	94525979	94527264	TRUE	PB1D11,ID4_	SINE	Alu,ID	91	host_to_TE	94525503	94525979
OFFICIAL_SIMTX_ENSMUSG00000075316.10_iso1	ENSMUSG00000075316.10	Scn9a	protein_coding	chr2	-	66634456	66634653	FALSE	none	none	none	0	66565778	66568314	TRUE	B4,Lx6	SINE,LINE	B4,L1	105	host_to_TE	66634456	66568314
OFFICIAL_SIMTX_ENSMUSG00000075316.10_iso1	ENSMUSG00000075316.10	Scn9a	protein_coding	chr2	-	66565778	66568314	TRUE	B4,Lx6	SINE,LINE	B4,L1	105	66550340	66550403	FALSE	none	none	none	0	TE_to_host	66565778	66550403
OFFICIAL_SIMTX_ENSMUSG00000078598.10_iso1	ENSMUSG00000078598.10	Skint5	protein_coding	chr4	-	113999455	113999503	FALSE	none	none	none	0	113795514	113795576	TRUE	MurERV4-int	LTR	ERVK	63	host_to_TE	113999455	113795576
OFFICIAL_SIMTX_ENSMUSG00000078598.10_iso1	ENSMUSG00000078598.10	Skint5	protein_coding	chr4	-	113795514	113795576	TRUE	MurERV4-int	LTR	ERVK	63	113779045	113779107	FALSE	none	none	none	0	TE_to_host	113795514	113779107
OFFICIAL_SIMTX_ENSMUSG00000078598.10_iso1	ENSMUSG00000078598.10	Skint5	protein_coding	chr4	-	113779045	113779107	FALSE	none	none	none	0	113512025	113512087	TRUE	MurERV4-int	LTR	ERVK	63	host_to_TE	113779045	113512087
OFFICIAL_SIMTX_ENSMUSG00000078598.10_iso2	ENSMUSG00000078598.10	Skint5	protein_coding	chr4	-	113937586	113937678	FALSE	none	none	none	0	113763478	113763540	TRUE	MurERV4-int	LTR	ERVK	63	host_to_TE	113937586	113763540
OFFICIAL_SIMTX_ENSMUSG00000078598.10_iso2	ENSMUSG00000078598.10	Skint5	protein_coding	chr4	-	113517092	113517154	TRUE	MurERV4-int	LTR	ERVK	63	113479672	113479785	FALSE	none	none	none	0	TE_to_host	113517092	113479785
OFFICIAL_SIMTX_ENSMUSG00000078795.2_iso1	ENSMUSG00000078795.2	Ceacam15	protein_coding	chr7	-	16673170	16673529	FALSE	none	none	none	0	16671331	16672203	TRUE	PB1D11	SINE	Alu	106	host_to_TE	16673170	16672203
OFFICIAL_SIMTX_ENSMUSG00000078808.4_iso1	ENSMUSG00000078808.4	Vmn1r58	protein_coding	chr7	-	5413001	5413145	FALSE	none	none	none	0	5408887	5411424	TRUE	L1Md_F2,RMER20C_Mm	LINE,LTR	L1,ERVK	1021	host_to_TE	5413001	5411424
OFFICIAL_SIMTX_ENSMUSG00000084762.1_iso1	ENSMUSG00000084762.1	Platr3	lincRNA	chr2	+	135648907	135648971	FALSE	none	none	none	0	135649133	135649202	TRUE	B1F	SINE	Alu	63	host_to_TE	135648971	135649133
OFFICIAL_SIMTX_ENSMUSG00000085272.6_iso2	ENSMUSG00000085272.6	Sbk3	protein_coding	chr7	-	4967340	4968026	FALSE	none	none	none	0	4965260	4968026	TRUE	L1MD3,URR1A	LINE,DNA	L1,hAT-Charlie	258	host_to_TE	4967340	4968026
OFFICIAL_SIMTX_ENSMUSG00000086212.6_iso1	ENSMUSG00000086212.6	Mkln1os	lincRNA	chr6	-	31384684	31386305	FALSE	none	none	none	0	31383037	31383394	TRUE	B4A,PB1D10	SINE	B4,Alu	234	host_to_TE	31384684	31383394
OFFICIAL_SIMTX_ENSMUSG00000086212.6_iso2	ENSMUSG00000086212.6	Mkln1os	lincRNA	chr6	-	31384684	31386305	FALSE	none	none	none	0	31383037	31383394	TRUE	B4A,PB1D10	SINE	B4,Alu	234	host_to_TE	31384684	31383394
OFFICIAL_SIMTX_ENSMUSG00000089774.2_iso1	ENSMUSG00000089774.2	Slc5a3	protein_coding	chr16	+	92058322	92058480	FALSE	none	none	none	0	92076720	92087473	TRUE	MER124,B3	DNA?,SINE	DNA?,B2	225	host_to_TE	92058480	92076720
OFFICIAL_SIMTX_ENSMUSG00000089774.2_iso1	ENSMUSG00000089774.2	Slc5a3	protein_coding	chr16	+	92076720	92087473	TRUE	MER124,B3	DNA?,SINE	DNA?,B2	225	92083733	92083808	FALSE	none	none	none	0	TE_to_host	92087473	92083733
OFFICIAL_SIMTX_ENSMUSG00000091045.7_iso2	ENSMUSG00000091045.7	Vmn2r55	protein_coding	chr7	-	12668031	12668276	FALSE	none	none	none	0	12665463	12665540	TRUE	L1Md_F2	LINE	L1	78	host_to_TE	12668031	12665540
OFFICIAL_SIMTX_ENSMUSG00000091045.7_iso3	ENSMUSG00000091045.7	Vmn2r55	protein_coding	chr7	-	12670392	12671189	FALSE	none	none	none	0	12665463	12665540	TRUE	L1Md_F2	LINE	L1	78	host_to_TE	12670392	12665540
OFFICIAL_SIMTX_ENSMUSG00000091045.7_iso3	ENSMUSG00000091045.7	Vmn2r55	protein_coding	chr7	-	12665463	12665540	TRUE	L1Md_F2	LINE	L1	78	12651706	12652644	FALSE	none	none	none	0	TE_to_host	12665463	12652644
OFFICIAL_SIMTX_ENSMUSG00000091898.7_iso1	ENSMUSG00000091898.7	Tnnc1	protein_coding	chr14	+	31210564	31210678	FALSE	none	none	none	0	31210564	31210998	TRUE	B1_Mus1	SINE	Alu	150	host_to_TE	31210678	31210564
OFFICIAL_SIMTX_ENSMUSG00000091898.7_iso1	ENSMUSG00000091898.7	Tnnc1	protein_coding	chr14	+	31210564	31210998	TRUE	B1_Mus1	SINE	Alu	150	31211506	31211729	FALSE	none	none	none	0	TE_to_host	31210998	31211506
OFFICIAL_SIMTX_ENSMUSG00000091898.7_iso2	ENSMUSG00000091898.7	Tnnc1	protein_coding	chr14	+	31210564	31210678	FALSE	none	none	none	0	31210564	31210998	TRUE	B1_Mus1	SINE	Alu	150	host_to_TE	31210678	31210564
OFFICIAL_SIMTX_ENSMUSG00000091898.7_iso2	ENSMUSG00000091898.7	Tnnc1	protein_coding	chr14	+	31210564	31210998	TRUE	B1_Mus1	SINE	Alu	150	31211506	31211636	FALSE	none	none	none	0	TE_to_host	31210998	31211506
OFFICIAL_SIMTX_ENSMUSG00000094658.6_iso1	ENSMUSG00000094658.6	Rbmy	protein_coding	chrY	+	2837128	2837280	FALSE	none	none	none	0	2840911	2840999	TRUE	RMER17D	LTR	ERVK	47	host_to_TE	2837280	2840911
OFFICIAL_SIMTX_ENSMUSG00000094658.6_iso2	ENSMUSG00000094658.6	Rbmy	protein_coding	chrY	+	2839555	2839635	FALSE	none	none	none	0	2840911	2840999	TRUE	RMER17D	LTR	ERVK	47	host_to_TE	2839635	2840911
OFFICIAL_SIMTX_ENSMUSG00000094936.6_iso1	ENSMUSG00000094936.6	Rbm4	protein_coding	chr19	-	4792398	4792820	FALSE	none	none	none	0	4790068	4792820	TRUE	B1_Mur4	SINE	Alu	128	host_to_TE	4792398	4792820
OFFICIAL_SIMTX_ENSMUSG00000094936.6_iso1	ENSMUSG00000094936.6	Rbm4	protein_coding	chr19	-	4790068	4792820	TRUE	B1_Mur4	SINE	Alu	128	4787361	4788042	FALSE	none	none	none	0	TE_to_host	4790068	4788042
OFFICIAL_SIMTX_ENSMUSG00000094936.6_iso3	ENSMUSG00000094936.6	Rbm4	protein_coding	chr19	-	4792398	4792820	FALSE	none	none	none	0	4790068	4792820	TRUE	B1_Mur4	SINE	Alu	128	host_to_TE	4792398	4792820
OFFICIAL_SIMTX_ENSMUSG00000094936.6_iso3	ENSMUSG00000094936.6	Rbm4	protein_coding	chr19	-	4790068	4792820	TRUE	B1_Mur4	SINE	Alu	128	4785153	4785567	FALSE	none	none	none	0	TE_to_host	4790068	4785567
OFFICIAL_SIMTX_ENSMUSG00000097333.6_iso1	ENSMUSG00000097333.6	Zfp87	protein_coding	chr13	-	67519166	67519220	FALSE	none	none	none	0	67515781	67518112	TRUE	ORR1D2,MTE2a	LTR	ERVL-MaLR	295	host_to_TE	67519166	67518112
OFFICIAL_SIMTX_ENSMUSG00000097333.6_iso3	ENSMUSG00000097333.6	Zfp87	protein_coding	chr13	-	67519166	67519220	FALSE	none	none	none	0	67515781	67518112	TRUE	ORR1D2,MTE2a	LTR	ERVL-MaLR	295	host_to_TE	67519166	67518112
OFFICIAL_SIMTX_ENSMUSG00000097881.6_iso1	ENSMUSG00000097881.6	Celrr	lincRNA	chr1	+	121099039	121099087	FALSE	none	none	none	0	121113758	121113861	TRUE	B4	SINE	B4	104	host_to_TE	121099087	121113758
